बोलीवुड की हस्तिया ये साले हरामी कुत्ते है सब के सब जो गौ मां का मांस खाते हैं और उनकी हत्‍या पर प्रतिबंद लगाने के कारण दुखीहे #BeefBan,OAG
एक तरफ विशेषज्ञ लोग हैं जो टीवी में बैठे बैठे सुबह से पता नहीं कौन सी भाषा में बजट समझा रहे हैं..#UnionBudget2015,CAG
@Gurmeetramrahim Pita ji🙏 aap ji badey dashing lag rahey ho ji...😚 #BlockBusterMSG,NAG
"Dikhawe Ke Liye Tumne Uthaya Haath Me Jhaadu.
Usi Jhaadu Ne Dilli Mein Tumhi Ko Saaf Kar Daala.
#aapsweep #aapkidilli #dillidecide",OAG
"Shame one you hindus who talking against #BeefBan.
अपने घर में गाय काटो पकाओ और खाओ और अपने बच्चों को भी सिखाओ।",OAG
"Me: Mummy mein PK movie Dekhne Ja Rahi hu!!!
Mummy : Pee ke movie Dekhne Jana Jaruri hai, aise Nahi Ja Sakti !!... http://t.co/1kzvKizyfo",CAG
RT @Nachiketsant22: Duhsman ke chakke chuda de Hum India wale. #CWC15 #IndvsPak,OAG
@Gurmeetramrahim #MSGinCinemas Aaj na koi rokna na koi tokna kyoki aaj sabko h film dekhna http://t.co/Hn9R8VDnGz,CAG
"#WorldCup LIVE : शहजाद 46* और कैप्टन मिस्बाह 3* पर नॉट आउट, स्कोर 98/2 http://t.co/c6CO187AON #CWC2015 #TeamIndia #INDvsPAK",NAG
""" भारतीय बॉलिंग की पूरी दुनिया दीवानी हो गयी है, इनके वजह से सभी को बैटिंग करने का मौका मिलता है .. #IndvsSA""",CAG
"मोदी : बताइये मैं आपके लिए क्या कर सकता हूँ? 
केजरीवाल: PM साहब, आप एक बार फिर से झाड़ू उठा कर स्व्छ्ता अभियान चलाये न प्लीज।   #AAPSweep",NAG
E ka sasura khela hi khatam kar Diya! @aamir_khan e team e gola Ki nahi lagti sasuri #iccworldcup2015 #IndvsSA,CAG
#RailBudget2015 आज तो बुलेट ट्रेन चल ही गयी समझो।,NAG
"समय ओर जनता बहुत बलवान है गणतंत्र दिनपर AK का अपमान करनेवाले का क्या कर दिया 
#AAPSweep",CAG
"@Gurmeetramrahim Tere Pyaar Ne Humko Daata G,Jeena Sikha Dia ... #BlockBusterMSG""",NAG
RT azhar_mohamma: Lenskart_com 313 #GoIndiaGo #contest #lensfie. #contestalert #indvspak #indiaVsPak #indiawins,NAG
"हाथ को आया मुहं न लगा !

#AFGvSCO
#RailBudget2015",NAG
"RT @ajitsahi: तीन-चौथाई टीवी न्यूज़ एंकरों को आज देख कर लग रहा था वो रो पड़ेंगे

#AAPSweeps #AAP #AAPKiDilli #AAPStorm #AAPOCALYPSE #DelhiD…",CAG
लो दिया दिल्ली की जनता ने प्रचंड बहुमत। अब काम करो। अब अगर मगर नहीं चलेगा। #AAPSweep #KiskiDilli #DelhiDecides,OAG
Ye bhi out hona chahiye #IndvsSA,CAG
"इंडिया को वर्ल्ड कप में हराना मुश्किल ही नहीं नामुमकिन है........!!
#IndvsPak",OAG
"रेल बजट रेलवे को बेहतर करने के लिए है, अगर रेलवे बदलती है तो देश भी बदल जाएगाः #RailBudget2015  @sureshpprabhu , रेल मंत्री  @narendramodi",NAG
"आज रहाणे के ढहाने के दिन हैं। 
लगे रहो इंडिया
#IndvsSA #CWC15",CAG
राजनितिक भूल इतिहासिक जीत में तब्दील हो जायेगी यकीन नहीं हो रहा।#AAPSweep,NAG
RT @subhsaurabh: @ArvindKejriwal @DrKumarVishwas @TheRahulMehra : इस चमत्कार को सर झुकाकर सलाम - शुक्रिया दिल्ली #AAPSweep,NAG
#Budget2015 is ke alawa 1.5L ka rebate to milta hain .. Ho gayi 6L Ki jugad . 😉😊 #unionbudget2015 http://t.co/tSUPAoTOZO,NAG
"RT @Negativeless: देश की 80% आबादी की आस्था गाय से जुङी हुई उनका कुछ नहीँ ,पर तुम लोगो को खाने लिए चाहिए ।  #BeefBan",OAG
@gurmeetramrahim #BlockBusterMSG मेरी सासों मे तू है समाया मेरा जीवन तो है तेरा साया तेरी पूजा करु मै तो हरदम............,NAG
"RT @adamas108: चाय वाला कहा है भई... बुलाओ तो जरा!  Oh wait, must be drooling over his 10 lac suit! #KiskiDilli #Feb10WithArnab #NDTVResult…",OAG
"#RahulOnLeave पर चर्चा क्यों हो रही है भई... कुछ नया हो तो उसपर बात होनी चाहिए... मसलन, #RahulOnWork या #RahulInParliament वगैरह वगैरह।",CAG
Debate hota to achha hota..Ab to Vidhan Sabha me bhi na ho payega ! Agli Baar dekhte hai. #AAPSweep #AAPStorm,CAG
पिछले वर्ल्ड कप में मैच देखने आए चार दर्जन पाकिस्तानियों को अभी भी आइ. बी ढूँढ रही है ... #IndvsPak,OAG
सलीम यादव @AapYogendra #BeefBan पर इसलिये चुप हैं क्योंकी वो समझ नहीं पा रहे कि वो सलीम पहले हैं या यादव @Atheist_Krishna @bhaiyyajispeaks,OAG
#IndvsPak मैच के दौरान खिलाड़ियों ने खेल भावना का बेहतरीन प्रदर्शन कर बताया की हम प्रतिद्वंदी है लेकिन दुश्मन नही http://t.co/cbvWGoTsep,NAG
RT @786ssk: ओबामा ने मोदी को फोन कर हौसला बंधाते हुआ कहा हैं - मोदी जी ! बड़े-बड़े देशो में तो......You know what i mean.. #AAPSweep,CAG
"RT @MiissTiwari: मोदी जी ने बोला था क्या जाओ झूटे वादे कर जीत लो दिल्ली..
.
मोदी PM ना हुये #AAP के accountant हो गये #AAPSweep http://t.co…",CAG
"RT kushrvl: RT ssinsan777: Gurmeetramrahim सितारो मे आप, हवाओ मे आप,
फ़िज़ाओ मे आप,
बहारो मे आप,....
#BlockBusterMSG",NAG
"Buraahh..""@DrAtultrivedi: Adelaide me aya bhoot .... 
Pakistan ki Maa KI........................
#IndvsPak""",OAG
"BJP ne apni naya khud duboi negative prachar karke. Public khub samjhti hai sach kiya aur jhuth kiya hai.

#AAPSweep http://t.co/YAigcVKjSP",OAG
RT @DayashankarMi: #AnnaReturns राहुल तो छुटटी पर हैं लेकिन धरतीपुत्र मुलायम व #Lalu कहां हैं #Pmmodi की दावत हो गई हो तो किसान की बात करें…,NAG
"दिल्लीवालों से सीएम की अपील, दिल खोलकर भरें टैक्स
http://t.co/hk9Kvb5iHC  
#AAPkaCM
#AAPSweep 
@ArvindKejriwal http://t.co/C30uFkqUgc",NAG
Dilliwalon ko Kejriwal ki sarkar Mubarak ho :) #DelhiDecides,CAG
हमने तो चाय बेचने वाले को PM बनाया पर वो property dealer बन गया। #LandLies #KisanVirodhiSarkar #LandAcquisitionBill #JantarMantar #Anna,OAG
RT @aajtak: Breaking News: द्वारका से AAP के आदर्श शास्त्री आगे #DelhiDecides,NAG
"Dilli mein to ho gayi haar
Ab Bihar mein Janta degi jooota maar 
Har taraf haar Modi Sarkar#AAPSweep",OAG
"Aaj hum India wale table ke upar,
aaj uh pak wale table ke niche.
Aaj bhi hum jeete,
kal hi pak bure peete.
#CricketWorldCup #IndvsSA",CAG
"@ArvindKejriwal : मोदीजी pls बचालो,वोटो के लालच वादे तो कर दिए पर उसे पूरा करने में गां$ फट रहीहे
#IndvsPak #AapkaCM http://t.co/GH9jj8TRL8",OAG
"हम मांसभक्षी मूलरूप से ऐसे जानवर है जिनका शरीर इंसानों जैसा है।

#NonVegetarian #BeefBan",OAG
"Jab jab pakistan takaraya,Hindustan ne haraya..#IndvsPak #WorldCup2015",OAG
"Ibtadaae ishq hai rota hai kya, Aage aage dekhiye hota hai kya.
#UnionBudget2015",NAG
"यशामध्ये सगळे भागीदार असतात ,
पराभवला कोणी वाली नसतो…
आम्ही
मोदींबरोबर होतो आणि मोदींबरोबरच
रहाणार …🚩🚩 #AAPSweep",NAG
"आज ऐसा लग रहा है जैसे 
.
.
.
.
.
.
.
.
10 फ़रवरी का बदला ले लिआ हो !! #indVSpak #bjpVSaap",NAG
"Aaj sabko batting milega - Misbah 
#IndvsPak",CAG
"MCG mein aaya Dhawan jaisa bhoot...
South Africa ki Maa Ki.......
#IndvsSA",OAG
#Whisky ko zaroorat nahin kiski... #LakhRupaiyKiBaat @SrBachchan #Shamitabh,NAG
"RT @mukeshparmar146: पाकिस्तानीयो याद करो वो हॉकी वाला दिन,
आज तुम्हारी कह के ली गई !! #जयहिन्द #IndvsPak #BleedBlue",OAG
इतनी गाली पाकिस्तान को मिलती देख मन हो रहा है एकआद मैं भी दे दूँ। #जयहिंद #indvspak,CAG
Salo kutto apne baccho ko kha jaayo #BeefBan,OAG
एक रोजगार किसी की जान से बड़ा नहीँ है। #beefban,OAG
@sambitswaraj 4 Bach Gaye par party abhi baki hai #KiskiDilli #DelhiDecides @AamAadmiParty @DrKumarVishwas @ArvindKejriwal @ravishndtv,CAG
RT @balliawalebaba: मौका मौका चिल्लाने वालों के पास केवल हारने का मौका बचा हुआ है #IndvsSA 😂,CAG
Yahaan ke hum  Sikandhar....#IndvsSA,NAG
Pakistani aaj fir se patakhe nahi phod payenge. #IndvsSA,CAG
"@SonOfChoudhary कोहली नहीं है गोली है

अभी मैदान में टिक के खेल bc

अनुष्का ने नहीं खोली है।
#IndvsPak #जयहिन्द",OAG
"बस थोडा और दम , पाकिस्तान जीत रहे है हम!!! #IndvsPak #WorldCup2015",CAG
sale liya nahi yeh bhi khatam hota #IndvsSA,OAG
अभी तक सेहवाग पाकिस्तान की मार कर ड्रेसिंग रूम की कुर्सी पर आराम कर रहा होता और ये भेंचो मेडेन खेल रहे हैं. #IndvsPak #UncensoredCommentary,OAG
"मुझे पाकिस्तान के साथ पूरी हमदर्दी है..
.
.
.
.
.
.
.
.
.
.
.
.
.
.
क्युंकि आज उसकी फिर फट गई..❕ #IndvsSA #MaukaMauka 

😂😂",OAG
"@Gurmeetramrahim #MSGinCinemas GOOD NIGHT PAPA JI .......
सब पे रहमत बनाए रखना जी दातार जी.धन धन सतगुरु तेरा ही आसरा http://t.co/xzu4tBKwfw",NAG
"इस से बढ़िया ""Bazaroo"" survey ही achee थे :-अमित शाह #AAPKiDilli  #DelhiDecides #AAPSweep http://t.co/AOU1DA6Zu3",NAG
"पटाखे @OLX_India पे बेच दो मिया, भारत में बोहोत मिल जाएँगे आज खरीदने वाले!
#BleedBlue #indwins #indvspak #sixzero #tumsenahopayega",CAG
UAE: Ma kasam aaj ke bad nahi khelenge!! #INDvsUAE,OAG
"आज वित् मंत्री जी ने बता दिया मिडिल क्लास के लिय 
मिडिल फिंगर ही देनी चाहिय #UnionBudget2015 #SuperBudget #SabkaBudget",OAG
Hum #BeefBan kar chuke sanam #MovieNamesWithBeefBan,NAG
"RT @im_kv: शाहनवाज ने शेर बोला, दिल्ली में कुछ तो मजबूरियां रही होंगी यूं ही कोई बेवफा नहीं होता  :) #AAPKiDilli  #DelhiDecides #AAPSweep",NAG
#IndvsSA thode der aur usake baad kohali trend hoga,NAG
•º̩̩̀ भारत में पेट्रोल की कीमत के आसपास तो स्कोर हो ही गया .. यार . #INDvsUAE,CAG
एक झटका और दो......पाकिस्तान की जड़ें तोड़ दो #IndvsPak,OAG
"RT @KameenaChhora: गब्बर धवन पूछे होली कब है ...कब है होली?
बल्ले की पिचकारी से भिगो डाले अफ्रीकन चोली...
#कुछभी #IndvsSA",CAG
RT @choriketweet: गर आपको क्रिकेट पसंद नहीं तो आज आपके लिए फेसबुक/ट्विटर वैसा ही हैं जैसे आलोकनाथ के लिए रेड लाइट एरिया। #IndvsSA,NAG
"@gurmeetramrahim satgur ke diwano ko aaj ed manane do
 #MSGinCinemas... #MSGinCinemas... #MSGinCinemas... #MSGinCinemas... #MSGinCinemas...",NAG
फोड़ा रे फटाकडे#IndWins #CWC2015 #जयहिंद #IndVsSA  @kmlesh47,CAG
"असली क्रिकेट प्रेमी वह है जो आज क्रिकेट की जीत की दुआ करे, दोनों में से जो टीम अच्छा खेले भारत जीते #IndVsPak @bhaiyyajispeaks",NAG
#BeefBan किया है भोसडीके मुर्गा बकरा available है ।,OAG
"RT @hukam_rawat: भारत ने विरोधी टीम पाकिस्तान को 76 रनों से हराया और आम आदमी पार्टी ने विरोधियों को 67 सीटों पर हराया, #IndvsPak #AAPkiDill…",NAG
आज हमारे कुछ मित्र इस पटल से नदारत हैं #DelhiDecides,CAG
"नई कहावत.....
बिल्ली के भाग्य से ""दिल्ली"" टुटा...
#Kejriwal #DelhiVerdict #AAPSweep",CAG
Sir Jadeja 🙏 phli ball pe wicket #INDvsUAE,NAG
"रॉबर्ट वाड्रा एक्सप्रेस जहां से भी गुजरेगी वो जमीन वाड्रा की हो जायेगी।
#CelebTrains #RailBudget2015",CAG
#ReplaceAMovieTitleWithGoat Goatitabh or Shamigoat (Shamitabh),OAG
@ShritiMishra_ By God.. कह के ले रही हैं आप पूरी पाकिस्तान क्रिकेट टीम की.. #IndvsPak #indiawins,CAG
Ab gaand me daal lo phatake #pak #IndvsPak,OAG
आनंद जेव्हा मनात मावेना चला भक्तांचे तोंड गोड करुया #AAPSweep #ThankYouDelhi,NAG
Aate jao jate jao ... Out!!! #INDvsUAE,CAG
"@pagal222 BJP के 67 उमीदवारों की घर वापसी हो गई।
ढेरों बधाइयाँ #AAPSWEEP
#delhidecides",CAG
"जब हारना ही होता है तो खेलते ही क्यूं हैं ये पाकिस्तानी ? बिना बेइज्जती के अंक दे देने चाहिए भारत को।
#IndvsPak 
#जय हिंद",OAG
जिन्हें लगता है गाय का मांस खाने से कुछ ज्यादा ताकत आती है तो मुझ शाकाहारी से पंजा लड़ा के अपना वेहम दूर कर सकते है..जनहित में जारी #BeefBan,CAG
"ये पाकिस्तान वाले तो बड़े बेशर्म निकले
मैच मे तो बुरी तरह हारे और हाइलाइट्स
मे तो और भी जल्दी हार गए 

-आलिया भट्ट"" #IndvsSA",OAG
"#WorldCup LIVE: आउट! साउथ अफ्रीका को 7वां झटका, फिलेंडर शून्य पर लौटे, स्कोर 153/7 http://t.co/3K5gCerBBL #INDvsSA #CWC2015 #Teamindia",NAG
Rohit Sharma को खेलना ही नहीं है। चूतिया है कसम से। #IndvsSA,OAG
"कुछ लोग अभी भी ये सोच कर बैठे थे कि
#पाकिस्तान आज फिर हार गया

अरे
हरी ड्रैस सिर्फ #Pak की नहीं
#साउथअफ्रीका की भी है।

#IndvsSA #SAvsIND",CAG
"“@newsflickshindi: #RailBudget2015 ठीक है, पर #PrabhuKiRail की स्पीड 12 किमी/घं http://t.co/fk5yg7EyCn #SureshPrabhu http://t.co/dtiZF1LB52”",CAG
"#RailBudget2015 रेल मंत्री  में उन  "" मग्गो "" को आज़ाद कराने के  कुछ घोषणाजो कई वर्षो से ट्रैन  के शौचालय में "" लोहे की चेन ""से बंधे है।",CAG
"कुछ तो #BeefBan से इतने दुखी है जैसे साले तीनो टाइम beef ही खाते थे।
पेटा के लिए नंगे होकर कुत्ते उठा लेंगे पर #BeefBan  से अधिकार हनन हो गए",OAG
@deepakkakran एक ये भी है खानदानी तोतला साला @FarOutAkhtar .. पहले अपनी जुबान संभाल जीभ से लाचार आदमी. फिर बोलियो #BeefBan के खिलाफ..,OAG
"Swatch Bharat Abhiyaan ki shurvaat aaj Dilli se hui hai! Bharat vasiyon se nivedan hai, kripaya jhaadu chalaye! #AAPSweep @AamAadmiParty",OAG
RT @iamkrishnam: Kya kya Ban karthe miyan ye bhakt loga? Charminaar ka dum biryani nakko Ban karon miyan. #BeefBan,OAG
अफ़्रीकी टीम के सदस्यों का कहना भी ठीक ही है की आज सारे पाकिस्तानी हमारी जीत की दुआ कर रहे थे इसलिए हम मैच हार गए। #IndvsSA,CAG
6-0 hahahahahaha har ek pakistani ko yeh pic dikhao :) #indvspak #जयहिन्द http://t.co/xnrxlasipi,NAG
@sardanarohit :While entire nation is praying for our Siachin Brave heart #JNU pays tribute to a terrorist. #ShutDownJNU #JNUAfzalTribute,OAG
shoaib: wahab riaz looks like johnson. kapil dev: umesh yadav ko aap nakaar nahi sakte. #indvspak #pakvsind #wewontgiveitback,NAG
"ramraj cottons r. ashwin southindian , chennai-ian comes for bowling. #indvspak",NAG
#indvsuae jeet gaye... :) :) cmon starsports naya ad dikhayo ab :),NAG
tt india 08:24 1.#indvspak 2.#mustwatchmsg 3.#wivire 4.#जयहिन्द 5.rega jha 6.#lovedparentsworshipday 7.congrats team india 8.giroud,NAG
#shutdownjnu over democratic setup feeds these thugs,CAG
umesh strikes double !!! uae 102/10 #bleedblue exclnt bwlng by ash jaddu mohit n yadav #indvsuae,NAG
bwahahahaha my last rt!!! 😂😂😂😂😂😂😂😂😂 #indvsuae,NAG
Is JNU - Jihadi Nurturing University! #ShutDownJNU,OAG
puli ra vaaduuu..puli. 100 for kohli. king kohli. legend #indvspak #cwc15,NAG
"@rahulkanwal quite natural hain jee :p...#chakdeindia #indvspak #indwins , kabhi naa tootega yeh, see u on 2019 :p, :)",NAG
what a time to be alive ? #indvsuae is not even on top 10 trend in india.,CAG
pak india pak k pehli wicket 11 runs p ger gae youns khan c dhoni b shami 6 runs new man haris shoil #indvspak,NAG
trending india:12:10 pm ist 1. #ausvnz 2. #superbudget 3. #unionbudget2015 4. #indvsuae 5. #thedress 6. mudra bank 7. nirbhaya fund,NAG
"after saw #shutDownJNU I support to impose intolerance in India, he didn't want t pray for siachen braver's. but 4 a terrorist",CAG
#indvsuae big win by india. authority stamped. come wi come. we are champions,NAG
"Congrats #Arnab to call these pigs Hired Guns"" @TimesNow #FlashPointAfzal #ShutDownJNU""",OAG
twitter trending results for hashtags http://t.co/3b2okiggdo محمد عساف-israe محمد عساف #israelissti #indvspak #pakvsind #ble,NAG
"If against a Muslim, it is Anti-humanity"" or ""Religious suppression"". Here it is nothing to do with religion. It is ANTI-INDIA #ShutDownJNU""",CAG
rt @barun_dhoni: and ro hits 3 chawke lagataar...wohoo.:d #indvsuae,NAG
let's stand for our national anthem! rastra geet ka sanman rastra ka sanman #teamindia #indvspak #wontgiveitback #cwc2015 #cwc15,NAG
Ppl who r questioning Afzal hanging be clear that after SC hearing there was plea to President as well #ShutDownJNU,CAG
"wickets are falling faster than updates, lol #indvsuae",CAG
"ashwin grabs his first 4 wickets in odi, takes his career best. #indvsuae",NAG
#ShutDownJNU Goes Viral: People demand Govt. to Shut Down anti-national JNU http:// fb.me/4xFtdsYh9,CAG
#shutdownjnu All Edu Institutes should be closed until these Anti Nationalist are arrested... @smritiirani,OAG
#ShutDownJNU - the Univ shd get @Swamy39 as a VC if its to remain open,CAG
#ShutDownJNU . May be re burn of bhaghat Singh bcoz our nation is in difficult. So all patriotic Indian think serious and do Gud for nation,CAG
Tragedy with anti national elements is that take the people of Indian for granted #ShutDownJNU #BoycottAAP https:// twitter.com/ranjanagra11/s tatus/697483873366585344 …,CAG
yeh gaya boom boom afridi :p yayyyyyyyyyyyy!!!wkt #indvspak,NAG
Nothing new this has been going on for several years in JNU. this is for the first time such things are coming out in public. #ShutDownJNU,CAG
best of luck pakistan for today #pakvsind jeetay ga bhai jeetay ga pakistan jeetay ga 🚩 #pakvind #indvspak #cwc15,NAG
@aliaa08 @srbachchan india vs pakistan live streaminghd on http://t.co/hg59ivnh4g #indvspak #cwc15 #cwc2015,NAG
#ShutDownJNU #JNURow Shout slogans that they will take bloody revenge for hanging Afzal... Write brainless articles defaming Maa Durga 2/n,OAG
duplicate kohli.. out ho ja yar #indvspak,NAG
#ShutDownJNU The truth of missing student of Jihadi Naxal University https:// mobile.twitter.com/Abhina_Prakash /status/788878265515511808 …,CAG
The varsity JNU for long has been serving as the epicentre of anti nationalist Vendattas... About tym its whip is cracked.. #ShutDownJNU,OAG
@Krishnpandey still we must accept they are Indians and its a democracy. One hv to respect opposition and criticism #ShutDownJNU,CAG
"These traitor should be killed.they r livng on taxpayer money nd cheering 4 pak.GANDHI ,Nehru inst.has bcum shelter 4 traitors #ShutDownJNU",CAG
uae ki first batting se ek indian player ki wc century miss ho jayegi :3 :3 #cwc15 #indvsuae,NAG
Day15: JNU Indefinite Hunger Strike Continues... #StandWithJNU @Shehla_Rashid @kanhaiyajnusu @UmarKhalidJNU @standwithjnu #JNURow,NAG
umesh yadav--aaj opening krke phli fifty bnaunga #indvsuae,CAG
"pakistaniyo so jao, we're going to set u on fire tomorrow. kal india diwali manayegi. #indvspak",NAG
@madam_robena abhi to start hi kiya kohli ny.... abhi dekhna.... dhammaaaaalllllllll #indvspak #pakvsind,NAG
"Subsidy by Gov. per JNU student₹2,93,192 Hardship allowance per Jawan in Siachen₹21,000 Anti-Nationals r misusing money Why nt #ShutDownJNU",OAG
god saves pakisatn.. dhoni on strike:) #indvspak #cwc15,NAG
Harayana government to give special permit of eating beef to foreigners #AAPVictoryDay #AAPVictory #ShutDownJNU pic.twitter.com/f1NJlRswF4,CAG
"plz vote for the second one علي الفيصل"" #UnitedAgainstQalandars #ShutDownJNU #EscaleraAlCielo https:// twitter.com/FoxMusicME/sta tus/697224323849916420 …""",NAG
bach gaya sala. by an inch. #indvspak,NAG
"#ShutDownJNU ,it has never been an educational institution,must b handed over to Army to teach them proper lesson.",OAG
"#maukepechauka! india vs uae - india wins now turn for uae mauka mauka starsport ads. #indvssa, #indvsuae, #cwc15 http://t.co/kaimvazi2z",NAG
uae captain to #msd bhai ek bar or batting de do. #indvsuae,CAG
walk-over ho gaya kya? #indvsuae,NAG
Please do that... Asap #ShutDownJNU,OAG
grrrr....india bowling first... expected to be india batting first..scoring some 350-400... #disappointed #indvsuae,NAG
This happens when freedom of speech is taken for granted. #ShutDownJNU,CAG
"mout or katil, theme hai pakistan ka #indvsuae",CAG
akmal is trolling pakistanis lol #indvspak,NAG
dhoni playing stick cricket with uae..#indvsuae #cwc2015,NAG
#indvspak shoib akhtar ab to commentary seekh le bc @pawanekbreathe @goswamigmaharaj,NAG
@maria_masood1 ohh...then plz... 14 feb ko match jarur dekhna... #indvspak #cwc15 :-p,NAG
Although I study in JNU bt still I wl support #ShutDownJNU becz 4 me India always comes 1st. Boot out Left morons https:// twitter.com/hstapanghosh/s tatus/697494168268976129 …,OAG
#indvsuae bhubaneswar kumar is back and,NAG
#BackToJNU why the hell govt is wastimg our tax money on the shit producing terrorists #shutdownjnu,CAG
"Son of a Dalit, Muslim and Terrorist we will help you but Son of a Soldier, we the students of JNU dnt care #ShutDownJNU",CAG
aiyoo virat is here...but anushka sharma ilayae...#indvspak,NAG
#JNUneedsStrictAction Things r totally beyond redemption in JNU. Only remedy is to #ShutdownJNU - the nursery of sedtion in Nat'l capital.,CAG
rekhaji's msg to indian team #indvspak http://t.co/hslqdcst6z,NAG
#indvspak #bleedblue rega jha #mustwatchmsg team india #cwc2015 #kohli kohli is awesome... @newsologic #newsologic h,NAG
"hahahahah ""@im_atchu: #indvsuae #waca http://t.co/foll2m06bd oh my god",NAG
ahahahahahaha #pak were like passing the parcel 😂😂😂 #indvspak,NAG
A colorful solidarity for the #JNU hunger strikers on day 10 of their ongoing struggle #FightBackJNU #StandWithJNU pic.twitter.com/ZsLjew4XIL,NAG
@VenkatN_Tss Some other Political party is involved in funding & encouraging these acts just to defame @narendramodi #ShutDownJNU,CAG
WTF was #JNU Administration Doing? WTF was @DelhiPolice doing? Is burning Effigy of @PMOIndia allowed? #ShutDownJNU enough now.. @TimesNow https:// twitter.com/LegalKant/stat us/786183573099335681 …,OAG
"#ShutDownJNU Nation shd come 1st anything detrimentll 2 national interest shd b strictly dealt wd ,wdout exception. https:// twitter.com/HNMishra11/sta tus/697488780677124096 …",OAG
"#StandwithJNU , so that #India 's brightest of #students like Umar & Anirban remain alive to stand with you: https:// youtu.be/-f1dwnJr7mA #mustwatch",CAG
#ShutDownJNU Hell with the tolerance.Crush these antinational elements mercilessly,OAG
#aus all-round performance in #worldcup2015 1-win 1-draw 1-lost cooling heals at 4th place #ouch #egohurts #indvsuae #ausvsnz,NAG
or hara lo uae ko.. ho gaya petrol diesel mehnga :p :v #indvsuae,CAG
"After all these days, Mr. Sanghdeesh Kumar got time to form a committee to talk to students. #StandWithJNU ... http:// fb.me/7JCf9wprX",CAG
suna hai uae ko follow on milega... #indvsuae,NAG
#ShutDownJNU & stop wasting Govt expenses on Anti National snakes,OAG
Put all Afjal sympathisers including some prestitutes from Media behind bars to rot #ShutDownJNU,CAG
We don't need enemy like Pakistan bcoz JNU exist in India. #ShutDownJNU,CAG
Mothers' Manifesto: Mothers Stand With JNU https:// kafila.org/2016/05/09/mot hers-manifesto-mothers-stand-with-jnu/ … via @kafila #StandWithJNU,NAG
Why isn't there anymore news on. The jnu hunger strike isn't imp to da media anymore i #StandWithJNU,CAG
"These traitors of JNU are so shamelessly trying to defend their stand,I don't know whether they have any respect for d nation #ShutDownJNU",OAG
pak missed the maukaa of @imvkohli #indvspak #wc2015 #iccworldcup2015,NAG
"Jawaharlal Nehru virtually left Assam (to enemy) during 1962 India-China war like todays JNU traitors want Barbadi of India. #ShutDownJNU""",CAG
"When Anti-India incident happened I have been shouting since that day 2 #ShutDownJNU , cleanse in properly .. Enough tax payers money dumped https:// twitter.com/ChennaiCA/stat us/786445998503501824 …",CAG
#shutdownJNU IS ONLY THE OPTION LEFT WITH https:// twitter.com/Abhi_376/statu s/794458471500546048 …,CAG
come on lndia dikha do #indvspak,NAG
"#ShutDownJNU its den of all anti-nationals, educated naxalites and drug addicts",OAG
langda tyagi bahubali! rt @gautamverma23: every indian right now!!!!! #indvspak http://t.co/rslwkxnsrf,OAG
"@swamy39 GuruJi, You were right. JNU is the place of Naxalite and Jihadi. #ShutDownJNU",OAG
@starof_eyes : will be online tomorrow during #indvspak ! maukaa.ṁaukaa.ṁaukaa,NAG
Shouting anti India slogans.Sympathizing a terrorist.What is happening at JNU?Clearly it is not a educational institution #ShutDownJNU,OAG
"Dear @narendramodi , your govt's pathetic stand on JNU is exposed. Please listen to Susheel Pandit's ordeal on @TimesNow #ShutDownJNU",OAG
goal keeping se wicketkeeping pe ae hai! #indvspak,NAG
#JNU is a hub of #Naxal #Terrorist with #Pak supporting the #Leftists . Time to #ShutdownJNU,OAG
@narendramodi #ShutDownJNU we need education but not against nation,OAG
yeyyyyyyyyyyyy #indvspak sir jadeja is trending 😂😂😂😂,NAG
"#ShutDownJNU , salvage the real scholars and #ShutItDown , Act now @PMOIndia .",OAG
uae tops lowest odi total against india! #indvsuae,CAG
why hasn't sreesanth tried to get into the uae side? #indvsuae,NAG
diwali in february any-time now #indvspak #indwins #cwc15,NAG
afridi..feeling sorry for u :( .....chal koi na next time :) #indvspak,CAG
Yes burn alive those terrorists and porkistanis #ShutDownJNU,OAG
tmrw its mauka mauka in waca waca !!! #indvsuae,NAG
Instead of sending terrorist from Pak side Hafiz Saeed should do campus placement in JNU he'll get educated terrorists #ShutDownJNU,OAG
"@smritiirani please accept my sincere request, to stop the fellowship of those JNU students who were praising Afzal Guru. #ShutDownJNU",CAG
indiaaa indiaaaa indiaaa indiaaaa all the best team india.. #indwins #indvspak #cwc15,NAG
#ShutDownJNU send all student who supporting afzal guru before they became terrorist,OAG
@swimphony everyone should be given a chance #indvsuae,NAG
#shutdownjnu All Edu Institutes should be closed until these Anti Nationalist are arrested.......,OAG
#ShutDownJNU #JNURow What do these morons of #JNU think of themselves... They praise Pakistani terroists... Shout slogans 1/n,OAG
sea gulls trolling bhuku? #cwc15 #indvsuae,CAG
"raina's fielding in the slips, is just a feast for the eye. #indvsuae",NAG
rt if you are laughing at pakistan... hahhahahahahahahahahahahahahahahahahahahahahahahahahaha #indvspak #pakvsind,NAG
So true. #StandWithJNU https:// twitter.com/ivivek_nambiar /status/730780219410415616 …,NAG
ISIS was waiting for him to join ?? think so !!! #ShutDownJNU https:// twitter.com/ANI_news/statu s/788802525734445057 …,CAG
ab tk ka highest score... 102 by uae.... :v india kese chase krega.. :p lol #indvsuae,CAG
sir jadeja strikes again. shehzad out #indvspak,NAG
